id_vente,adherent_id,personne_physique,montant,code_mp,produit,produit_ref,secteur,code_ant,annee,month,jour,mois,moy_paiment,aita_antenne,antenne,date,trimestre,année_mois
9336,12310,PP,100,3,Carte de Commerce,CA-TNG-0011-c-0018-2023,Commerce,TANGER,2023,1,5,janvier,TPE,TNG,TANGER,2023-01-05,1,2023-01-31 00:00:00
10978,12303,PM,100,1,Attestation Professionnelle,AP--0001-s-0001-2023,Service,LARACHE,2023,1,5,janvier,Espèce,LA,LARACHE,2023-01-05,1,2023-01-31 00:00:00
10979,12303,PM,200,1,Carte de Commerce,CA--0001-s-0002-2023,Service,LARACHE,2023,1,5,janvier,Espèce,LA,LARACHE,2023-01-05,1,2023-01-31 00:00:00
10980,12311,PP,50,1,Attestation Professionnelle,AP--0001-c-0002-2023,Commerce,LARACHE,2023,1,5,janvier,Espèce,LA,LARACHE,2023-01-05,1,2023-01-31 00:00:00
10981,12311,PP,100,1,Carte de Commerce,CA--0002-c-0003-2023,Commerce,LARACHE,2023,1,5,janvier,Espèce,LA,LARACHE,2023-01-05,1,2023-01-31 00:00:00
10982,12312,PP,50,1,Attestation Professionnelle,AP--0002-c-0003-2023,Commerce,LARACHE,2023,1,5,janvier,Espèce,LA,LARACHE,2023-01-05,1,2023-01-31 00:00:00
4757,12305,PP,50,1,Attestation Professionnelle,AP-TET-0007-s-0016-2023,Service,TETOUAN,2023,1,5,janvier,Espèce,TET,TETOUAN,2023-01-05,1,2023-01-31 00:00:00
6755,9227,PM,200,1,Carte de Commerce,CA-TNG-0004-s-0015-2023,Service,TANGER,2023,1,5,janvier,Espèce,TNG,TANGER,2023-01-05,1,2023-01-31 00:00:00
4755,12299,PP,100,1,Carte de Commerce,CA-TET-0008-s-0013-2023,Service,TETOUAN,2023,1,5,janvier,Espèce,TET,TETOUAN,2023-01-05,1,2023-01-31 00:00:00
104,3016,PP,50,1,Attestation Professionnelle,AP-AHU-0009-s-0038-2023,Service,AL HOCEIMA,2023,1,5,janvier,Espèce,AHU,AL HOCEIMA,2023-01-05,1,2023-01-31 00:00:00
136,9769,PP,50,1,Attestation Professionnelle,AP-AHU-0034-c-0047-2023,Commerce,AL HOCEIMA,2023,1,5,janvier,Espèce,AHU,AL HOCEIMA,2023-01-05,1,2023-01-31 00:00:00
95,3594,PP,50,1,Attestation Professionnelle,AP-AHU-0026-c-0034-2023,Commerce,AL HOCEIMA,2023,1,5,janvier,Espèce,AHU,AL HOCEIMA,2023-01-05,1,2023-01-31 00:00:00
98,5454,PP,100,1,Carte de Commerce,CA-AHU-0020-c-0030-2023,Commerce,AL HOCEIMA,2023,1,5,janvier,Espèce,AHU,AL HOCEIMA,2023-01-05,1,2023-01-31 00:00:00
99,5454,PP,50,1,Attestation Professionnelle,AP-AHU-0027-c-0035-2023,Commerce,AL HOCEIMA,2023,1,5,janvier,Espèce,AHU,AL HOCEIMA,2023-01-05,1,2023-01-31 00:00:00
100,1024,PP,50,1,Attestation Professionnelle,AP-AHU-0028-c-0037-2023,Commerce,AL HOCEIMA,2023,1,5,janvier,Espèce,AHU,AL HOCEIMA,2023-01-05,1,2023-01-31 00:00:00
103,3016,PP,100,1,Carte de Commerce,CA-AHU-0010-s-0031-2023,Service,AL HOCEIMA,2023,1,5,janvier,Espèce,AHU,AL HOCEIMA,2023-01-05,1,2023-01-31 00:00:00
107,12300,PP,100,1,Carte de Commerce,CA-AHU-0021-c-0032-2023,Commerce,AL HOCEIMA,2023,1,5,janvier,Espèce,AHU,AL HOCEIMA,2023-01-05,1,2023-01-31 00:00:00
4754,12299,PP,50,1,Attestation Professionnelle,AP-TET-0006-s-0015-2023,Service,TETOUAN,2023,1,5,janvier,Espèce,TET,TETOUAN,2023-01-05,1,2023-01-31 00:00:00
109,12306,PP,100,1,Carte de Commerce,CA-AHU-0011-s-0033-2023,Service,AL HOCEIMA,2023,1,5,janvier,Espèce,AHU,AL HOCEIMA,2023-01-05,1,2023-01-31 00:00:00
110,12306,PP,50,1,Attestation Professionnelle,AP-AHU-0010-s-0040-2023,Service,AL HOCEIMA,2023,1,5,janvier,Espèce,AHU,AL HOCEIMA,2023-01-05,1,2023-01-31 00:00:00
112,7264,PP,50,1,Attestation Professionnelle,AP-AHU-0011-s-0041-2023,Service,AL HOCEIMA,2023,1,5,janvier,Espèce,AHU,AL HOCEIMA,2023-01-05,1,2023-01-31 00:00:00
108,12300,PP,50,1,Attestation Professionnelle,AP-AHU-0029-c-0039-2023,Commerce,AL HOCEIMA,2023,1,5,janvier,Espèce,AHU,AL HOCEIMA,2023-01-05,1,2023-01-31 00:00:00
117,12308,PP,50,1,Attestation Professionnelle,AP-AHU-0030-c-0042-2023,Commerce,AL HOCEIMA,2023,1,5,janvier,Espèce,AHU,AL HOCEIMA,2023-01-05,1,2023-01-31 00:00:00
116,12308,PP,100,1,Carte de Commerce,CA-AHU-0022-c-0034-2023,Commerce,AL HOCEIMA,2023,1,5,janvier,Espèce,AHU,AL HOCEIMA,2023-01-05,1,2023-01-31 00:00:00
131,10871,PP,50,1,Attestation Professionnelle,AP-AHU-0012-s-0046-2023,Service,AL HOCEIMA,2023,1,5,janvier,Espèce,AHU,AL HOCEIMA,2023-01-05,1,2023-01-31 00:00:00
126,9499,PP,100,1,Carte de Commerce,CA-AHU-0026-c-0038-2023,Commerce,AL HOCEIMA,2023,1,5,janvier,Espèce,AHU,AL HOCEIMA,2023-01-05,1,2023-01-31 00:00:00
123,4082,PP,50,1,Attestation Professionnelle,AP-AHU-0033-c-0045-2023,Commerce,AL HOCEIMA,2023,1,5,janvier,Espèce,AHU,AL HOCEIMA,2023-01-05,1,2023-01-31 00:00:00
135,9769,PP,100,1,Carte de Commerce,CA-AHU-0027-c-0039-2023,Commerce,AL HOCEIMA,2023,1,5,janvier,Espèce,AHU,AL HOCEIMA,2023-01-05,1,2023-01-31 00:00:00
121,12304,PP,50,1,Attestation Professionnelle,AP-AHU-0032-c-0044-2023,Commerce,AL HOCEIMA,2023,1,5,janvier,Espèce,AHU,AL HOCEIMA,2023-01-05,1,2023-01-31 00:00:00
120,12304,PP,100,1,Carte de Commerce,CA-AHU-0024-c-0036-2023,Commerce,AL HOCEIMA,2023,1,5,janvier,Espèce,AHU,AL HOCEIMA,2023-01-05,1,2023-01-31 00:00:00
119,12309,PP,50,1,Attestation Professionnelle,AP-AHU-0031-c-0043-2023,Commerce,AL HOCEIMA,2023,1,5,janvier,Espèce,AHU,AL HOCEIMA,2023-01-05,1,2023-01-31 00:00:00
118,12309,PP,100,1,Carte de Commerce,CA-AHU-0023-c-0035-2023,Commerce,AL HOCEIMA,2023,1,5,janvier,Espèce,AHU,AL HOCEIMA,2023-01-05,1,2023-01-31 00:00:00
122,4082,PP,100,1,Carte de Commerce,CA-AHU-0025-c-0037-2023,Commerce,AL HOCEIMA,2023,1,5,janvier,Espèce,AHU,AL HOCEIMA,2023-01-05,1,2023-01-31 00:00:00
4768,6701,PP,100,1,Carte de Commerce,CA-TET-0008-c-0019-2023,Commerce,TETOUAN,2023,1,6,janvier,Espèce,TET,TETOUAN,2023-01-06,1,2023-01-31 00:00:00
10986,9566,PP,50,1,Attestation Professionnelle,AP--0002-s-0004-2023,Service,LARACHE,2023,1,6,janvier,Espèce,LA,LARACHE,2023-01-06,1,2023-01-31 00:00:00
9342,12315,PM,400,3,Certificat d'origine,CO-TNG-0005-i-0011-2023,Industrie,TANGER,2023,1,6,janvier,TPE,TNG,TANGER,2023-01-06,1,2023-01-31 00:00:00
9341,12315,PM,200,3,Carte de Commerce,CA-TNG-0003-i-0019-2023,Industrie,TANGER,2023,1,6,janvier,TPE,TNG,TANGER,2023-01-06,1,2023-01-31 00:00:00
4774,6953,PP,50,1,Attestation Professionnelle,AP-TET-0012-c-0023-2023,Commerce,TETOUAN,2023,1,6,janvier,Espèce,TET,TETOUAN,2023-01-06,1,2023-01-31 00:00:00
4773,9736,PP,50,1,Attestation Professionnelle,AP-TET-0011-c-0022-2023,Commerce,TETOUAN,2023,1,6,janvier,Espèce,TET,TETOUAN,2023-01-06,1,2023-01-31 00:00:00
4772,9736,PP,100,1,Carte de Commerce,CA-TET-0009-c-0020-2023,Commerce,TETOUAN,2023,1,6,janvier,Espèce,TET,TETOUAN,2023-01-06,1,2023-01-31 00:00:00
4769,6701,PP,50,1,Attestation Professionnelle,AP-TET-0010-c-0021-2023,Commerce,TETOUAN,2023,1,6,janvier,Espèce,TET,TETOUAN,2023-01-06,1,2023-01-31 00:00:00
151,12314,PP,50,1,Attestation Professionnelle,AP-AHU-0036-c-0053-2023,Commerce,AL HOCEIMA,2023,1,6,janvier,Espèce,AHU,AL HOCEIMA,2023-01-06,1,2023-01-31 00:00:00
150,12314,PP,50,1,Attestation Professionnelle,AP-AHU-0035-c-0052-2023,Commerce,AL HOCEIMA,2023,1,6,janvier,Espèce,AHU,AL HOCEIMA,2023-01-06,1,2023-01-31 00:00:00
149,12314,PP,100,1,Carte de Commerce,CA-AHU-0028-c-0043-2023,Commerce,AL HOCEIMA,2023,1,6,janvier,Espèce,AHU,AL HOCEIMA,2023-01-06,1,2023-01-31 00:00:00
143,6891,PM,100,1,Attestation Professionnelle,AP-AHU-0016-s-0051-2023,Service,AL HOCEIMA,2023,1,6,janvier,Espèce,AHU,AL HOCEIMA,2023-01-06,1,2023-01-31 00:00:00
142,6891,PM,100,1,Attestation Professionnelle,AP-AHU-0015-s-0050-2023,Service,AL HOCEIMA,2023,1,6,janvier,Espèce,AHU,AL HOCEIMA,2023-01-06,1,2023-01-31 00:00:00
141,6891,PM,200,1,Carte de Commerce,CA-AHU-0014-s-0042-2023,Service,AL HOCEIMA,2023,1,6,janvier,Espèce,AHU,AL HOCEIMA,2023-01-06,1,2023-01-31 00:00:00
140,4720,PP,50,1,Attestation Professionnelle,AP-AHU-0014-s-0049-2023,Service,AL HOCEIMA,2023,1,6,janvier,Espèce,AHU,AL HOCEIMA,2023-01-06,1,2023-01-31 00:00:00
139,4720,PP,100,1,Carte de Commerce,CA-AHU-0013-s-0041-2023,Service,AL HOCEIMA,2023,1,6,janvier,Espèce,AHU,AL HOCEIMA,2023-01-06,1,2023-01-31 00:00:00
138,6175,PM,100,1,Attestation Professionnelle,AP-AHU-0013-s-0048-2023,Service,AL HOCEIMA,2023,1,6,janvier,Espèce,AHU,AL HOCEIMA,2023-01-06,1,2023-01-31 00:00:00
137,6175,PM,200,1,Carte de Commerce,CA-AHU-0012-s-0040-2023,Service,AL HOCEIMA,2023,1,6,janvier,Espèce,AHU,AL HOCEIMA,2023-01-06,1,2023-01-31 00:00:00
6767,249,PM,400,1,Certificat d'origine,CO-TNG-0013-s-0018-2023,Service,TANGER,2023,1,9,janvier,Espèce,TNG,TANGER,2023-01-09,1,2023-01-31 00:00:00
6766,249,PM,400,1,Certificat d'origine,CO-TNG-0012-s-0017-2023,Service,TANGER,2023,1,9,janvier,Espèce,TNG,TANGER,2023-01-09,1,2023-01-31 00:00:00
6765,249,PM,400,1,Certificat d'origine,CO-TNG-0011-s-0016-2023,Service,TANGER,2023,1,9,janvier,Espèce,TNG,TANGER,2023-01-09,1,2023-01-31 00:00:00
6764,249,PM,400,1,Certificat d'origine,CO-TNG-0010-s-0015-2023,Service,TANGER,2023,1,9,janvier,Espèce,TNG,TANGER,2023-01-09,1,2023-01-31 00:00:00
4777,12324,PP,100,1,Carte de Commerce,CA-TET-0011-c-0022-2023,Commerce,TETOUAN,2023,1,9,janvier,Espèce,TET,TETOUAN,2023-01-09,1,2023-01-31 00:00:00
6761,249,PM,1000,1,Certificat d'origine,CO-TNG-0007-s-0012-2023,Service,TANGER,2023,1,9,janvier,Espèce,TNG,TANGER,2023-01-09,1,2023-01-31 00:00:00
6760,8613,PP,50,1,Attestation Professionnelle,AP-TNG-0010-c-0015-2023,Commerce,TANGER,2023,1,9,janvier,Espèce,TNG,TANGER,2023-01-09,1,2023-01-31 00:00:00
6768,249,PM,400,1,Certificat d'origine,CO-TNG-0014-s-0019-2023,Service,TANGER,2023,1,9,janvier,Espèce,TNG,TANGER,2023-01-09,1,2023-01-31 00:00:00
4776,12324,PP,50,1,Attestation Professionnelle,AP-TET-0013-c-0024-2023,Commerce,TETOUAN,2023,1,9,janvier,Espèce,TET,TETOUAN,2023-01-09,1,2023-01-31 00:00:00
6763,249,PM,400,1,Certificat d'origine,CO-TNG-0009-s-0014-2023,Service,TANGER,2023,1,9,janvier,Espèce,TNG,TANGER,2023-01-09,1,2023-01-31 00:00:00
6769,249,PM,400,1,Certificat d'origine,CO-TNG-0015-s-0020-2023,Service,TANGER,2023,1,9,janvier,Espèce,TNG,TANGER,2023-01-09,1,2023-01-31 00:00:00
6801,12321,PM,200,1,Carte de Commerce,CA-TNG-0004-i-0022-2023,Industrie,TANGER,2023,1,9,janvier,Espèce,TNG,TANGER,2023-01-09,1,2023-01-31 00:00:00
6799,6254,PP,50,1,Attestation Professionnelle,AP-TNG-0011-c-0016-2023,Commerce,TANGER,2023,1,9,janvier,Espèce,TNG,TANGER,2023-01-09,1,2023-01-31 00:00:00
6800,6254,PP,100,1,Carte de Commerce,CA-TNG-0012-c-0020-2023,Commerce,TANGER,2023,1,9,janvier,Espèce,TNG,TANGER,2023-01-09,1,2023-01-31 00:00:00
4775,9042,PM,200,1,Carte de Commerce,CA-TET-0010-c-0021-2023,Commerce,TETOUAN,2023,1,9,janvier,Espèce,TET,TETOUAN,2023-01-09,1,2023-01-31 00:00:00
6802,12321,PM,200,1,Carte de Commerce,CA-TNG-0005-i-0023-2023,Industrie,TANGER,2023,1,9,janvier,Espèce,TNG,TANGER,2023-01-09,1,2023-01-31 00:00:00
6803,11062,PP,50,1,Attestation Professionnelle,AP-TNG-0003-s-0017-2023,Service,TANGER,2023,1,9,janvier,Espèce,TNG,TANGER,2023-01-09,1,2023-01-31 00:00:00
6806,9606,PP,100,1,Carte de Commerce,CA-TNG-0013-c-0024-2023,Commerce,TANGER,2023,1,9,janvier,Espèce,TNG,TANGER,2023-01-09,1,2023-01-31 00:00:00
6807,12325,PP,100,1,Carte de Commerce,CA-TNG-0014-c-0025-2023,Commerce,TANGER,2023,1,9,janvier,Espèce,TNG,TANGER,2023-01-09,1,2023-01-31 00:00:00
9344,12318,PM,200,3,Carte de Commerce,CA-TNG-0006-s-0021-2023,Service,TANGER,2023,1,9,janvier,TPE,TNG,TANGER,2023-01-09,1,2023-01-31 00:00:00
9345,11503,PP,50,3,Attestation Professionnelle,AP-TNG-0012-c-0018-2023,Commerce,TANGER,2023,1,9,janvier,TPE,TNG,TANGER,2023-01-09,1,2023-01-31 00:00:00
10988,7584,PP,50,1,Attestation Professionnelle,AP--0003-c-0005-2023,Commerce,LARACHE,2023,1,9,janvier,Espèce,LA,LARACHE,2023-01-09,1,2023-01-31 00:00:00
6770,249,PM,1000,1,Certificat d'origine,CO-TNG-0016-s-0021-2023,Service,TANGER,2023,1,9,janvier,Espèce,TNG,TANGER,2023-01-09,1,2023-01-31 00:00:00
188,1438,PP,50,1,Attestation Professionnelle,AP-AHU-0047-c-0068-2023,Commerce,AL HOCEIMA,2023,1,9,janvier,Espèce,AHU,AL HOCEIMA,2023-01-09,1,2023-01-31 00:00:00
6762,249,PM,400,1,Certificat d'origine,CO-TNG-0008-s-0013-2023,Service,TANGER,2023,1,9,janvier,Espèce,TNG,TANGER,2023-01-09,1,2023-01-31 00:00:00
184,3285,PP,50,1,Attestation Professionnelle,AP-AHU-0046-c-0067-2023,Commerce,AL HOCEIMA,2023,1,9,janvier,Espèce,AHU,AL HOCEIMA,2023-01-09,1,2023-01-31 00:00:00
152,6696,PP,50,1,Attestation Professionnelle,AP-AHU-0037-c-0054-2023,Commerce,AL HOCEIMA,2023,1,9,janvier,Espèce,AHU,AL HOCEIMA,2023-01-09,1,2023-01-31 00:00:00
187,1438,PP,100,1,Carte de Commerce,CA-AHU-0034-c-0053-2023,Commerce,AL HOCEIMA,2023,1,9,janvier,Espèce,AHU,AL HOCEIMA,2023-01-09,1,2023-01-31 00:00:00
157,3835,PP,50,1,Attestation Professionnelle,AP-AHU-0038-c-0055-2023,Commerce,AL HOCEIMA,2023,1,9,janvier,Espèce,AHU,AL HOCEIMA,2023-01-09,1,2023-01-31 00:00:00
158,5793,PP,50,1,Attestation Professionnelle,AP-AHU-0039-c-0056-2023,Commerce,AL HOCEIMA,2023,1,9,janvier,Espèce,AHU,AL HOCEIMA,2023-01-09,1,2023-01-31 00:00:00
159,12316,PP,100,1,Carte de Commerce,CA-AHU-0015-s-0045-2023,Service,AL HOCEIMA,2023,1,9,janvier,Espèce,AHU,AL HOCEIMA,2023-01-09,1,2023-01-31 00:00:00
160,12316,PP,50,1,Attestation Professionnelle,AP-AHU-0017-s-0057-2023,Service,AL HOCEIMA,2023,1,9,janvier,Espèce,AHU,AL HOCEIMA,2023-01-09,1,2023-01-31 00:00:00
161,6435,PP,50,1,Attestation Professionnelle,AP-AHU-0040-c-0058-2023,Commerce,AL HOCEIMA,2023,1,9,janvier,Espèce,AHU,AL HOCEIMA,2023-01-09,1,2023-01-31 00:00:00
164,9756,PP,100,1,Carte de Commerce,CA-AHU-0016-s-0046-2023,Service,AL HOCEIMA,2023,1,9,janvier,Espèce,AHU,AL HOCEIMA,2023-01-09,1,2023-01-31 00:00:00
165,9756,PP,50,1,Attestation Professionnelle,AP-AHU-0018-s-0059-2023,Service,AL HOCEIMA,2023,1,9,janvier,Espèce,AHU,AL HOCEIMA,2023-01-09,1,2023-01-31 00:00:00
170,12317,PP,100,1,Carte de Commerce,CA-AHU-0030-c-0047-2023,Commerce,AL HOCEIMA,2023,1,9,janvier,Espèce,AHU,AL HOCEIMA,2023-01-09,1,2023-01-31 00:00:00
171,12317,PP,50,1,Attestation Professionnelle,AP-AHU-0041-c-0060-2023,Commerce,AL HOCEIMA,2023,1,9,janvier,Espèce,AHU,AL HOCEIMA,2023-01-09,1,2023-01-31 00:00:00
156,3835,PP,100,1,Carte de Commerce,CA-AHU-0029-c-0044-2023,Commerce,AL HOCEIMA,2023,1,9,janvier,Espèce,AHU,AL HOCEIMA,2023-01-09,1,2023-01-31 00:00:00
174,2246,PP,100,1,Carte de Commerce,CA-AHU-0031-c-0048-2023,Commerce,AL HOCEIMA,2023,1,9,janvier,Espèce,AHU,AL HOCEIMA,2023-01-09,1,2023-01-31 00:00:00
173,4679,PP,50,1,Attestation Professionnelle,AP-AHU-0042-c-0061-2023,Commerce,AL HOCEIMA,2023,1,9,janvier,Espèce,AHU,AL HOCEIMA,2023-01-09,1,2023-01-31 00:00:00
183,3285,PP,100,1,Carte de Commerce,CA-AHU-0033-c-0052-2023,Commerce,AL HOCEIMA,2023,1,9,janvier,Espèce,AHU,AL HOCEIMA,2023-01-09,1,2023-01-31 00:00:00
181,4406,PP,100,1,Carte de Commerce,CA-AHU-0032-c-0051-2023,Commerce,AL HOCEIMA,2023,1,9,janvier,Espèce,AHU,AL HOCEIMA,2023-01-09,1,2023-01-31 00:00:00
180,12322,PP,50,1,Attestation Professionnelle,AP-AHU-0019-s-0065-2023,Service,AL HOCEIMA,2023,1,9,janvier,Espèce,AHU,AL HOCEIMA,2023-01-09,1,2023-01-31 00:00:00
182,4406,PP,50,1,Attestation Professionnelle,AP-AHU-0045-c-0066-2023,Commerce,AL HOCEIMA,2023,1,9,janvier,Espèce,AHU,AL HOCEIMA,2023-01-09,1,2023-01-31 00:00:00
178,3086,PP,50,1,Attestation Professionnelle,AP-AHU-0044-c-0064-2023,Commerce,AL HOCEIMA,2023,1,9,janvier,Espèce,AHU,AL HOCEIMA,2023-01-09,1,2023-01-31 00:00:00
177,12319,PP,50,1,Attestation Professionnelle,AP-AHU-0002-i-0063-2023,Industrie,AL HOCEIMA,2023,1,9,janvier,Espèce,AHU,AL HOCEIMA,2023-01-09,1,2023-01-31 00:00:00
176,12319,PP,100,1,Carte de Commerce,CA-AHU-0002-i-0049-2023,Industrie,AL HOCEIMA,2023,1,9,janvier,Espèce,AHU,AL HOCEIMA,2023-01-09,1,2023-01-31 00:00:00
175,2246,PP,50,1,Attestation Professionnelle,AP-AHU-0043-c-0062-2023,Commerce,AL HOCEIMA,2023,1,9,janvier,Espèce,AHU,AL HOCEIMA,2023-01-09,1,2023-01-31 00:00:00
179,12322,PP,100,1,Carte de Commerce,CA-AHU-0017-s-0050-2023,Service,AL HOCEIMA,2023,1,9,janvier,Espèce,AHU,AL HOCEIMA,2023-01-09,1,2023-01-31 00:00:00
228,7689,PP,100,1,Carte de Commerce,CA-AHU-0023-s-0062-2023,Service,AL HOCEIMA,2023,1,10,janvier,Espèce,AHU,AL HOCEIMA,2023-01-10,1,2023-01-31 00:00:00
6809,12326,PM,200,1,Carte de Commerce,CA-TNG-0015-c-0026-2023,Commerce,TANGER,2023,1,10,janvier,Espèce,TNG,TANGER,2023-01-10,1,2023-01-31 00:00:00
230,12341,PP,50,1,Attestation Professionnelle,AP-AHU-0026-s-0084-2023,Service,AL HOCEIMA,2023,1,10,janvier,Espèce,AHU,AL HOCEIMA,2023-01-10,1,2023-01-31 00:00:00
232,5483,PP,100,1,Carte de Commerce,CA-AHU-0024-s-0063-2023,Service,AL HOCEIMA,2023,1,10,janvier,Espèce,AHU,AL HOCEIMA,2023-01-10,1,2023-01-31 00:00:00
233,5483,PP,50,1,Attestation Professionnelle,AP-AHU-0027-s-0085-2023,Service,AL HOCEIMA,2023,1,10,janvier,Espèce,AHU,AL HOCEIMA,2023-01-10,1,2023-01-31 00:00:00
4779,12334,PP,100,1,Carte de Commerce,CA-TET-0011-s-0023-2023,Service,TETOUAN,2023,1,10,janvier,Espèce,TET,TETOUAN,2023-01-10,1,2023-01-31 00:00:00
4780,12335,PP,100,1,Carte de Commerce,CA-TET-0012-c-0024-2023,Commerce,TETOUAN,2023,1,10,janvier,Espèce,TET,TETOUAN,2023-01-10,1,2023-01-31 00:00:00
4781,12338,PM,200,1,Carte de Commerce,CA-TET-0013-c-0025-2023,Commerce,TETOUAN,2023,1,10,janvier,Espèce,TET,TETOUAN,2023-01-10,1,2023-01-31 00:00:00
6811,12328,PP,100,1,Carte de Commerce,CA-TNG-0007-s-0028-2023,Service,TANGER,2023,1,10,janvier,Espèce,TNG,TANGER,2023-01-10,1,2023-01-31 00:00:00
9348,12331,PM,100,3,Attestation Professionnelle,AP-TNG-0006-s-0022-2023,Service,TANGER,2023,1,10,janvier,TPE,TNG,TANGER,2023-01-10,1,2023-01-31 00:00:00
6814,12329,PP,100,1,Carte de Commerce,CA-TNG-0008-s-0029-2023,Service,TANGER,2023,1,10,janvier,Espèce,TNG,TANGER,2023-01-10,1,2023-01-31 00:00:00
6815,502,PM,100,1,Légalisation,VI-TNG-0031-c-4605-2023,Commerce,TANGER,2023,1,10,janvier,Espèce,TNG,TANGER,2023-01-10,1,2023-01-31 00:00:00
6816,502,PM,100,1,Légalisation,VI-TNG-0032-c-4606-2023,Commerce,TANGER,2023,1,10,janvier,Espèce,TNG,TANGER,2023-01-10,1,2023-01-31 00:00:00
6820,12336,PP,100,1,Carte de Commerce,CA-TNG-0017-c-0031-2023,Commerce,TANGER,2023,1,10,janvier,Espèce,TNG,TANGER,2023-01-10,1,2023-01-31 00:00:00
9349,12331,PM,200,3,Carte de Commerce,CA-TNG-0009-s-0030-2023,Service,TANGER,2023,1,10,janvier,TPE,TNG,TANGER,2023-01-10,1,2023-01-31 00:00:00
9351,12340,PP,100,3,Carte de Commerce,CA-TNG-0019-c-0033-2023,Commerce,TANGER,2023,1,10,janvier,TPE,TNG,TANGER,2023-01-10,1,2023-01-31 00:00:00
9352,12340,PP,50,3,Attestation Professionnelle,AP-TNG-0015-c-0024-2023,Commerce,TANGER,2023,1,10,janvier,TPE,TNG,TANGER,2023-01-10,1,2023-01-31 00:00:00
9353,6939,PP,100,3,Carte de Commerce,CA-TNG-0020-c-0036-2023,Commerce,TANGER,2023,1,10,janvier,TPE,TNG,TANGER,2023-01-10,1,2023-01-31 00:00:00
226,12339,PP,50,1,Attestation Professionnelle,AP-AHU-0056-c-0083-2023,Commerce,AL HOCEIMA,2023,1,10,janvier,Espèce,AHU,AL HOCEIMA,2023-01-10,1,2023-01-31 00:00:00
6813,12329,PP,50,1,Attestation Professionnelle,AP-TNG-0005-s-0021-2023,Service,TANGER,2023,1,10,janvier,Espèce,TNG,TANGER,2023-01-10,1,2023-01-31 00:00:00
225,12339,PP,100,1,Carte de Commerce,CA-AHU-0037-c-0061-2023,Commerce,AL HOCEIMA,2023,1,10,janvier,Espèce,AHU,AL HOCEIMA,2023-01-10,1,2023-01-31 00:00:00
6810,12328,PP,50,1,Attestation Professionnelle,AP-TNG-0004-s-0020-2023,Service,TANGER,2023,1,10,janvier,Espèce,TNG,TANGER,2023-01-10,1,2023-01-31 00:00:00
222,6955,PP,50,1,Attestation Professionnelle,AP-AHU-0025-s-0081-2023,Service,AL HOCEIMA,2023,1,10,janvier,Espèce,AHU,AL HOCEIMA,2023-01-10,1,2023-01-31 00:00:00
190,8491,PP,100,1,Carte de Commerce,CA-AHU-0018-s-0054-2023,Service,AL HOCEIMA,2023,1,10,janvier,Espèce,AHU,AL HOCEIMA,2023-01-10,1,2023-01-31 00:00:00
193,12327,PP,100,1,Carte de Commerce,CA-AHU-0035-c-0055-2023,Commerce,AL HOCEIMA,2023,1,10,janvier,Espèce,AHU,AL HOCEIMA,2023-01-10,1,2023-01-31 00:00:00
195,6951,PP,50,1,Attestation Professionnelle,AP-AHU-0048-c-0069-2023,Commerce,AL HOCEIMA,2023,1,10,janvier,Espèce,AHU,AL HOCEIMA,2023-01-10,1,2023-01-31 00:00:00
196,12330,PP,100,1,Carte de Commerce,CA-AHU-0019-s-0056-2023,Service,AL HOCEIMA,2023,1,10,janvier,Espèce,AHU,AL HOCEIMA,2023-01-10,1,2023-01-31 00:00:00
198,9257,PM,200,1,Carte de Commerce,CA-AHU-0020-s-0057-2023,Service,AL HOCEIMA,2023,1,10,janvier,Espèce,AHU,AL HOCEIMA,2023-01-10,1,2023-01-31 00:00:00
199,9257,PM,100,1,Attestation Professionnelle,AP-AHU-0021-s-0071-2023,Service,AL HOCEIMA,2023,1,10,janvier,Espèce,AHU,AL HOCEIMA,2023-01-10,1,2023-01-31 00:00:00
202,11340,PP,50,1,Attestation Professionnelle,AP-AHU-0049-c-0072-2023,Commerce,AL HOCEIMA,2023,1,10,janvier,Espèce,AHU,AL HOCEIMA,2023-01-10,1,2023-01-31 00:00:00
203,11862,PP,50,1,Attestation Professionnelle,AP-AHU-0050-c-0073-2023,Commerce,AL HOCEIMA,2023,1,10,janvier,Espèce,AHU,AL HOCEIMA,2023-01-10,1,2023-01-31 00:00:00
205,11888,PP,50,1,Attestation Professionnelle,AP-AHU-0051-c-0074-2023,Commerce,AL HOCEIMA,2023,1,10,janvier,Espèce,AHU,AL HOCEIMA,2023-01-10,1,2023-01-31 00:00:00
197,12330,PP,50,1,Attestation Professionnelle,AP-AHU-0020-s-0070-2023,Service,AL HOCEIMA,2023,1,10,janvier,Espèce,AHU,AL HOCEIMA,2023-01-10,1,2023-01-31 00:00:00
223,11991,PP,50,1,Attestation Professionnelle,AP-AHU-0055-c-0082-2023,Commerce,AL HOCEIMA,2023,1,10,janvier,Espèce,AHU,AL HOCEIMA,2023-01-10,1,2023-01-31 00:00:00
210,5718,PP,50,1,Attestation Professionnelle,AP-AHU-0022-s-0075-2023,Service,AL HOCEIMA,2023,1,10,janvier,Espèce,AHU,AL HOCEIMA,2023-01-10,1,2023-01-31 00:00:00
211,1078,PP,100,1,Carte de Commerce,CA-AHU-0022-s-0059-2023,Service,AL HOCEIMA,2023,1,10,janvier,Espèce,AHU,AL HOCEIMA,2023-01-10,1,2023-01-31 00:00:00
